X,Y,Elevation,Target
549659.0,213760.0,96.0,0
549659.0,213760.0,98.0,0
549659.0,213760.0,100.0,0
549659.0,213760.0,102.0,0
549659.0,213760.0,104.0,0
549659.0,213760.0,106.0,1
549659.0,213760.0,108.0,0
549659.0,213760.0,110.0,0
549659.0,213760.0,112.0,0
549659.0,213760.0,114.0,0
549659.0,213760.0,116.0,1
549659.0,213760.0,118.0,1
549659.0,213760.0,120.0,1
549659.0,213760.0,122.0,1
549659.0,213760.0,124.0,2
549659.0,213760.0,126.0,3
549659.0,213760.0,128.0,3
549659.0,213760.0,130.0,3
549659.0,213760.0,132.0,4
549659.0,213760.0,134.0,4
549659.0,213760.0,136.0,4
549659.0,213760.0,138.0,5
549659.0,213760.0,140.0,5
549659.0,213760.0,142.0,5
549659.0,213762.0,78.0,0
549659.0,213762.0,80.0,0
549659.0,213762.0,82.0,0
549659.0,213762.0,84.0,0
549659.0,213762.0,86.0,0
549659.0,213762.0,88.0,0
549659.0,213762.0,90.0,0
549659.0,213762.0,92.0,0
549659.0,213762.0,94.0,0
549659.0,213762.0,96.0,0
549659.0,213762.0,98.0,0
549659.0,213762.0,100.0,0
549659.0,213762.0,102.0,0
549659.0,213762.0,104.0,0
549659.0,213762.0,106.0,1
549659.0,213762.0,108.0,1
549659.0,213762.0,110.0,1
549659.0,213762.0,112.0,1
549659.0,213762.0,114.0,1
549659.0,213762.0,116.0,1
549659.0,213762.0,118.0,1
549659.0,213762.0,120.0,1
549659.0,213762.0,122.0,2
549659.0,213762.0,124.0,2
549659.0,213762.0,126.0,3
549659.0,213762.0,128.0,3
549659.0,213762.0,130.0,3
549659.0,213762.0,132.0,4
549659.0,213762.0,134.0,4
549659.0,213762.0,136.0,4
549659.0,213762.0,138.0,5
549659.0,213762.0,140.0,5
549659.0,213762.0,142.0,5
549659.0,213764.0,78.0,0
549659.0,213764.0,80.0,0
549659.0,213764.0,82.0,0
549659.0,213764.0,84.0,0
549659.0,213764.0,86.0,0
549659.0,213764.0,88.0,0
549659.0,213764.0,90.0,0
549659.0,213764.0,92.0,0
549659.0,213764.0,94.0,0
549659.0,213764.0,96.0,0
549659.0,213764.0,98.0,0
549659.0,213764.0,100.0,0
549659.0,213764.0,102.0,1
549659.0,213764.0,104.0,1
549659.0,213764.0,106.0,1
549659.0,213764.0,108.0,1
549659.0,213764.0,110.0,1
549659.0,213764.0,112.0,1
549659.0,213764.0,114.0,1
549659.0,213764.0,116.0,1
549659.0,213764.0,118.0,1
549659.0,213764.0,120.0,2
549659.0,213764.0,122.0,2
549659.0,213764.0,124.0,2
